0,0,0,15.13799,-13.90032,0.00658,4.8028,-0.01146,-0.70683,-0.01145,0.7072,2020_09_02_16_14_17_231
0,0,0,14.53796,-14.2956,0.0066,4.80301,-0.01143,-0.70683,-0.01142,0.7072,2020_09_02_16_14_17_301
0,0,0,14.39433,-14.82102,0.00665,4.80328,-0.01143,-0.70683,-0.01142,0.7072,2020_09_02_16_14_17_368
0,0,0,14.18185,-15.59956,0.00673,4.80368,-0.01143,-0.70683,-0.01143,0.7072,2020_09_02_16_14_17_497
0,0,0,14.41932,-16.49566,0.00682,4.80415,-0.01146,-0.70683,-0.01146,0.7072,2020_09_02_16_14_17_629
0,0,0,13.83489,-16.87196,0.00685,4.80434,-0.01144,-0.70683,-0.01144,0.7072,2020_09_02_16_14_17_696
0,0,0,14.07405,-17.7464,0.00693,4.8048,-0.01147,-0.70683,-0.01146,0.7072,2020_09_02_16_14_17_823
0,0,0,13.87064,-18.48227,0.007,4.80518,-0.01147,-0.70683,-0.01147,0.7072,2020_09_02_16_14_17_944
0,0,0,13.67271,-19.20741,0.00706,4.80555,-0.01148,-0.70683,-0.01147,0.7072,2020_09_02_16_14_18_067
0,0,0,13.44553,-19.92192,0.00713,4.80593,-0.01148,-0.70683,-0.01147,0.7072,2020_09_02_16_14_18_186
0,0,0,12.87407,-20.50681,0.00718,4.80625,-0.01146,-0.70684,-0.01146,0.70719,2020_09_02_16_14_18_300
0,0,0,12.6064,-21.19993,0.00725,4.80686,-0.01147,-0.70643,-0.01144,0.70759,2020_09_02_16_14_18_414
0,0,0,12.43428,-21.88446,0.00731,4.80772,-0.01148,-0.70644,-0.01145,0.70759,2020_09_02_16_14_18_522
0,0,0,12.71761,-22.44786,0.00737,4.80825,-0.01149,-0.70695,-0.01149,0.70708,2020_09_02_16_14_18_627
0,0,0,12.13454,-22.9999,0.00742,4.8086,-0.0115,-0.70636,-0.01144,0.70767,2020_09_02_16_14_18_738
0,0,0,12.40122,-23.55023,0.00747,4.80939,-0.01149,-0.70674,-0.01151,0.70729,2020_09_02_16_14_18_838
0,0,0,11.74821,-24.08851,0.00752,4.80983,-0.01147,-0.70677,-0.01147,0.70726,2020_09_02_16_14_18_939
0,0,0,12.17192,-24.62503,0.00757,4.81015,-0.0115,-0.70696,-0.01151,0.70706,2020_09_02_16_14_19_041
0,0,0,11.69369,-25.1529,0.00761,4.81036,-0.01148,-0.70705,-0.01151,0.70698,2020_09_02_16_14_19_138
0,0,0,11.80329,-25.67727,0.00766,4.81069,-0.01151,-0.70666,-0.0115,0.70737,2020_09_02_16_14_19_240
0,0,0,11.34668,-26.19149,0.0077,4.81089,-0.01147,-0.70729,-0.01151,0.70674,2020_09_02_16_14_19_331
0,0,0,11.33408,-26.70135,0.00775,4.8112,-0.01152,-0.70645,-0.01148,0.70758,2020_09_02_16_14_19_427
0,0,0,11.34684,-27.10644,0.00779,4.81174,-0.01151,-0.70665,-0.01152,0.70737,2020_09_02_16_14_19_519
0,0,0,11.0856,-27.60331,0.00632,4.81229,-0.01156,-0.70665,-0.01155,0.70738,2020_09_02_16_14_19_608
0,0,0,10.97604,-27.99731,0.00621,4.81269,-0.01153,-0.70667,-0.01152,0.70735,2020_09_02_16_14_19_695
0,0,0,10.84059,-28.48435,0.00658,4.81315,-0.01152,-0.70668,-0.01151,0.70734,2020_09_02_16_14_19_786
0,0.1289802,0,10.83464,-28.87089,0.00686,4.81351,-0.01153,-0.70669,-0.01152,0.70734,2020_09_02_16_14_19_873
0,0.3898026,0,11.30851,-29.26765,0.00701,4.81388,-0.0116,-0.70669,-0.01159,0.70733,2020_09_02_16_14_19_960
0,0.1366764,0,11.91016,-29.78569,0.00883,4.81435,-0.01164,-0.70669,-0.01163,0.70733,2020_09_02_16_14_20_045
0,0,0,11.82437,-30.20064,0.00849,4.81473,-0.01163,-0.70669,-0.01162,0.70733,2020_09_02_16_14_20_128
0,0,0,11.71029,-30.61156,0.00808,4.81511,-0.01158,-0.70669,-0.01157,0.70733,2020_09_02_16_14_20_213
0,0,0,11.31989,-31.01753,0.00766,4.81548,-0.01152,-0.70669,-0.01151,0.70734,2020_09_02_16_14_20_298
0,0,0,11.3098,-31.42307,0.00747,4.81585,-0.01151,-0.70669,-0.0115,0.70734,2020_09_02_16_14_20_378
0,0,0,11.17581,-31.82342,0.00729,4.81621,-0.01152,-0.70669,-0.01151,0.70734,2020_09_02_16_14_20_460
0,0,0,11.07084,-32.22083,0.00631,4.81657,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_20_538
0,0,0,10.96143,-32.61431,0.00633,4.81693,-0.01153,-0.70669,-0.01152,0.70733,2020_09_02_16_14_20_617
0,0,0,10.85307,-33.0039,0.00661,4.81729,-0.01152,-0.70669,-0.01151,0.70734,2020_09_02_16_14_20_692
0,0,0,10.74578,-33.38964,0.00686,4.81764,-0.01153,-0.70669,-0.01152,0.70733,2020_09_02_16_14_20_766
0,0,0,10.666,-33.67644,0.00699,4.8179,-0.01153,-0.70669,-0.01152,0.70733,2020_09_02_16_14_20_840
0,0,0,10.56055,-34.05553,0.00709,4.81824,-0.01154,-0.70669,-0.01153,0.70733,2020_09_02_16_14_20_909
0,0,0,10.45615,-34.43087,0.00715,4.81859,-0.01154,-0.70669,-0.01153,0.70733,2020_09_02_16_14_20_981
0,0,0,10.37853,-34.70994,0.00717,4.81884,-0.01154,-0.70669,-0.01153,0.70733,2020_09_02_16_14_21_052
0,0,0,10.30148,-34.98694,0.00719,4.81909,-0.01155,-0.70669,-0.01153,0.70733,2020_09_02_16_14_21_120
0,0,0,10.17434,-35.44404,0.00723,4.81951,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_21_219
0,0,0,10.04876,-35.8955,0.00727,4.81992,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_21_317
0,0,0,9.924731,-36.34138,0.00731,4.82033,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_21_414
0,0,0,9.802233,-36.78176,0.00735,4.82073,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_21_508
0,0,0,9.705325,-37.13015,0.00738,4.82105,-0.01155,-0.70669,-0.01154,0.70733,2020_09_02_16_14_21_599
0.05,0,0,9.585491,-37.5608,0.00742,4.8215,-0.01156,-0.70666,-0.01154,0.70736,2020_09_02_16_14_21_693
0.3,0,0,9.464919,-37.98606,0.00746,4.82513,-0.01163,-0.70537,-0.01147,0.70865,2020_09_02_16_14_21_786
0.4680225,0,0,9.367002,-38.32225,0.00749,4.83408,-0.01174,-0.70237,-0.01137,0.71163,2020_09_02_16_14_21_877
0.2001102,0,0,9.251465,-38.73752,0.00753,4.85114,-0.01177,-0.69793,-0.01134,0.71598,2020_09_02_16_14_21_967
0,0,0,9.159399,-39.06606,0.00756,4.86433,-0.01171,-0.696,-0.0114,0.71785,2020_09_02_16_14_22_054
0,0,0,9.046118,-39.47221,0.0076,4.87892,-0.01169,-0.69521,-0.01143,0.71862,2020_09_02_16_14_22_142
0.1,0,0,8.95654,-39.79353,0.00763,4.89026,-0.01172,-0.69491,-0.01141,0.71891,2020_09_02_16_14_22_231
0.3,0,0,8.866118,-40.11153,0.00766,4.90404,-0.0118,-0.69365,-0.01133,0.72012,2020_09_02_16_14_22_315
0.5000001,0,0,8.774196,-40.42599,0.00769,4.92295,-0.01191,-0.69069,-0.01121,0.72296,2020_09_02_16_14_22_400
0.7500002,0,0,8.657688,-40.81361,0.00773,4.95683,-0.01207,-0.68423,-0.01104,0.72909,2020_09_02_16_14_22_488
0.9500002,0,0,8.563474,-41.11885,0.00776,4.99411,-0.01221,-0.67676,-0.01089,0.73602,2020_09_02_16_14_22_574
1,0,0,8.450555,-41.49374,0.00779,5.05456,-0.01237,-0.66509,-0.01071,0.74659,2020_09_02_16_14_22_664
1,0,0,8.365305,-41.78841,0.00782,5.11239,-0.01247,-0.65505,-0.01059,0.7554,2020_09_02_16_14_22_755
1,0,0,8.261115,-42.15018,0.00786,5.19529,-0.01261,-0.64226,-0.01044,0.76631,2020_09_02_16_14_22_851
0.7142074,0,0,8.163143,-42.50523,0.0079,5.28681,-0.01271,-0.63054,-0.01032,0.77599,2020_09_02_16_14_22_946
0.4283903,0,0,8.065812,-42.85516,0.00793,5.38075,-0.01275,-0.62197,-0.01028,0.78287,2020_09_02_16_14_23_041
0.6283903,0,0,7.985613,-43.1313,0.00795,5.45775,-0.01284,-0.61632,-0.01017,0.78732,2020_09_02_16_14_23_137
0.8079947,0,0,7.881677,-43.46991,0.00799,5.56159,-0.01303,-0.6078,-0.00993,0.79392,2020_09_02_16_14_23_231
0.515864,0,0,7.786165,-43.80178,0.00802,5.67204,-0.01313,-0.5991,-0.00979,0.8005,2020_09_02_16_14_23_328
0.6209812,0,0,7.690266,-44.12847,0.00805,5.78454,-0.01319,-0.59212,-0.00972,0.80568,2020_09_02_16_14_23_428
0.8709813,0,0,7.589342,-44.44788,0.00808,5.90415,-0.01335,-0.5837,-0.00951,0.8118,2020_09_02_16_14_23_524
1,0,0,7.527655,-44.63523,0.0081,5.98088,-0.01345,-0.57736,-0.00936,0.81632,2020_09_02_16_14_23_594
1,0,0,7.431108,-44.94032,0.00814,6.11654,-0.0136,-0.56548,-0.00915,0.8246,2020_09_02_16_14_23_689
1,0,0,7.338384,-45.23708,0.00817,6.26016,-0.01371,-0.55315,-0.00899,0.83292,2020_09_02_16_14_23_787
1,0,0,7.283595,-45.41124,0.00819,6.34976,-0.01378,-0.54571,-0.00889,0.83781,2020_09_02_16_14_23_856
1,0,0,7.211274,-45.63889,0.00821,6.47297,-0.01387,-0.53579,-0.00874,0.84419,2020_09_02_16_14_23_927
1,0,0,7.157532,-45.80622,0.00823,6.56806,-0.01395,-0.52836,-0.00863,0.84886,2020_09_02_16_14_23_997
1,0,0,7.086517,-46.02477,0.00825,6.69824,-0.01404,-0.51848,-0.00847,0.85493,2020_09_02_16_14_24_070
1,0,0,7.01621,-46.2381,0.00828,6.83211,-0.01414,-0.50863,-0.00831,0.86083,2020_09_02_16_14_24_141
1,0,0,6.963942,-46.39468,0.00829,6.93481,-0.01421,-0.50126,-0.0082,0.86514,2020_09_02_16_14_24_213
1,0,0,6.894858,-46.5989,0.00832,7.07464,-0.0143,-0.49146,-0.00804,0.87075,2020_09_02_16_14_24_284
1,0,0,6.843499,-46.74864,0.00833,7.18158,-0.01437,-0.48413,-0.00792,0.87484,2020_09_02_16_14_24_358
1,0,0,6.775615,-46.94377,0.00836,7.32678,-0.01446,-0.4744,-0.00776,0.88016,2020_09_02_16_14_24_435
1,0,0,6.708408,-47.13374,0.00838,7.47477,-0.01455,-0.46471,-0.0076,0.88531,2020_09_02_16_14_24_511
1,0,0,6.641872,-47.31855,0.0084,7.62539,-0.01463,-0.45505,-0.00744,0.89031,2020_09_02_16_14_24_587
1,0,0,6.575998,-47.49826,0.00842,7.77845,-0.01471,-0.44544,-0.00729,0.89516,2020_09_02_16_14_24_666
1,0,0,6.51078,-47.67289,0.00844,7.93378,-0.01479,-0.43588,-0.00713,0.89986,2020_09_02_16_14_24_744
1,0,0,6.44621,-47.84248,0.00847,8.09121,-0.01486,-0.42636,-0.00698,0.90441,2020_09_02_16_14_24_825
1,0,0,6.382284,-48.00706,0.00849,8.25059,-0.01494,-0.41688,-0.00682,0.90881,2020_09_02_16_14_24_903
1,0,0,6.318993,-48.16668,0.00851,8.41175,-0.01501,-0.40746,-0.00667,0.91308,2020_09_02_16_14_24_982
1,0,0,6.256333,-48.32139,0.00853,8.57454,-0.01508,-0.39809,-0.00651,0.9172,2020_09_02_16_14_25_064
1,0,0,6.194296,-48.47124,0.00855,8.73882,-0.01514,-0.38877,-0.00636,0.92119,2020_09_02_16_14_25_144
1,0,0,6.132877,-48.61628,0.00857,8.90443,-0.01521,-0.3795,-0.00621,0.92505,2020_09_02_16_14_25_228
1,0,0,6.072068,-48.75657,0.00859,9.07125,-0.01527,-0.37029,-0.00606,0.92877,2020_09_02_16_14_25_314
1,0,0,6.011863,-48.89217,0.00861,9.23914,-0.01533,-0.36113,-0.00591,0.93237,2020_09_02_16_14_25_399
1,0,0,5.937448,-49.05515,0.00864,9.45031,-0.0154,-0.34977,-0.00573,0.93669,2020_09_02_16_14_25_488
1,0,0,5.878581,-49.1804,0.00866,9.62014,-0.01546,-0.34074,-0.00558,0.94002,2020_09_02_16_14_25_581
1,0,0,5.80582,-49.33065,0.00868,9.83335,-0.01553,-0.32953,-0.0054,0.944,2020_09_02_16_14_25_677
1,0,0,5.733962,-49.47401,0.0087,10.04739,-0.01559,-0.31842,-0.00521,0.94781,2020_09_02_16_14_25_774
1,0,0,5.662996,-49.6106,0.00873,10.26202,-0.01565,-0.30741,-0.00503,0.95144,2020_09_02_16_14_25_871
1,0,0,5.592908,-49.74057,0.00875,10.47707,-0.01571,-0.29649,-0.00485,0.95489,2020_09_02_16_14_25_968
1,0,0,5.523689,-49.86405,0.00877,10.69233,-0.01576,-0.28567,-0.00468,0.95819,2020_09_02_16_14_26_070
1,0,0,5.455329,-49.98117,0.0088,10.90762,-0.01582,-0.27494,-0.0045,0.96132,2020_09_02_16_14_26_168
1,0,0,5.387817,-50.09208,0.00882,11.12277,-0.01587,-0.26432,-0.00433,0.9643,2020_09_02_16_14_26_270
1,0,0,5.307906,-50.21717,0.00885,11.38054,-0.01593,-0.2517,-0.00412,0.96767,2020_09_02_16_14_26_383
1,0,0,5.242221,-50.31491,0.00887,11.59482,-0.01597,-0.2413,-0.00395,0.97031,2020_09_02_16_14_26_500
1,0,0,5.164471,-50.4246,0.00889,11.8511,-0.01602,-0.22895,-0.00375,0.9733,2020_09_02_16_14_26_614
1,0,0,5.087877,-50.52625,0.00892,12.10623,-0.01607,-0.21674,-0.00355,0.97609,2020_09_02_16_14_26_728
1,0,0,5.01242,-50.6201,0.00894,12.36,-0.01611,-0.20469,-0.00335,0.97869,2020_09_02_16_14_26_849
1,0,0,4.938083,-50.70639,0.00897,12.6122,-0.01615,-0.19278,-0.00316,0.9811,2020_09_02_16_14_26_973
1,0,0,4.864848,-50.78537,0.00899,12.86264,-0.01619,-0.18103,-0.00296,0.98334,2020_09_02_16_14_27_096
1,0,0,4.780781,-50.8686,0.00902,13.15237,-0.01623,-0.1675,-0.00274,0.98573,2020_09_02_16_14_27_227
1,0,0,4.709881,-50.93256,0.00904,13.39843,-0.01627,-0.15607,-0.00256,0.98761,2020_09_02_16_14_27_359
1,0,0,4.628493,-50.99891,0.00907,13.68263,-0.0163,-0.14292,-0.00234,0.9896,2020_09_02_16_14_27_492
1,0,0,4.582619,-51.03296,0.00909,13.84357,-0.01632,-0.13549,-0.00222,0.99064,2020_09_02_16_14_27_567
1,0,0,4.537199,-51.06429,0.0091,14.0034,-0.01634,-0.12813,-0.0021,0.99162,2020_09_02_16_14_27_641
1,0,0,4.50343,-51.08603,0.00911,14.12253,-0.01635,-0.12266,-0.00201,0.99231,2020_09_02_16_14_27_716
0.7879495,0,0,4.46104,-51.11436,0.00913,14.28012,-0.01636,-0.11638,-0.00194,0.99307,2020_09_02_16_14_27_787
0.579205,0,0,4.429314,-51.13576,0.00914,14.39727,-0.01636,-0.11268,-0.00192,0.99349,2020_09_02_16_14_27_856
0.3733963,0,0,4.386364,-51.16528,0.00915,14.55192,-0.01637,-0.10931,-0.0019,0.99387,2020_09_02_16_14_27_925
0.1555501,0,0,4.353709,-51.18834,0.00916,14.6667,-0.01637,-0.10789,-0.0019,0.99403,2020_09_02_16_14_27_997
0,0,0,4.310177,-51.22052,0.00918,14.81804,-0.01637,-0.10732,-0.00189,0.99409,2020_09_02_16_14_28_069
0,0,0,4.278175,-51.24492,0.00919,14.93046,-0.01637,-0.10724,-0.00186,0.9941,2020_09_02_16_14_28_138
0,0,0,4.235894,-51.27729,0.0092,15.07903,-0.01638,-0.10721,-0.00182,0.9941,2020_09_02_16_14_28_210
0,0,0,4.204458,-51.3014,0.00921,15.18948,-0.01638,-0.10721,-0.00179,0.9941,2020_09_02_16_14_28_278
0,0,0,4.162908,-51.33326,0.00923,15.33548,-0.01639,-0.10721,-0.00178,0.9941,2020_09_02_16_14_28_347
0,0,0,4.132015,-51.35695,0.00924,15.44403,-0.01639,-0.10721,-0.00177,0.9941,2020_09_02_16_14_28_421
0,0,0,4.091179,-51.38826,0.00925,15.58751,-0.01639,-0.10721,-0.00177,0.9941,2020_09_02_16_14_28_490
0.2,0,0,4.050251,-51.41851,0.00926,15.72973,-0.01639,-0.10674,-0.00174,0.99415,2020_09_02_16_14_28_564
0.35,0,0,4.019188,-51.4397,0.00927,15.83572,-0.0164,-0.10565,-0.00169,0.99427,2020_09_02_16_14_28_631
0.5000001,0,0,3.98792,-51.45932,0.00928,15.94115,-0.0164,-0.10385,-0.00164,0.99446,2020_09_02_16_14_28_700
0.7,0,0,3.945986,-51.48278,0.0093,16.08088,-0.01641,-0.10035,-0.00156,0.99482,2020_09_02_16_14_28_769
0.8500001,0,0,3.914367,-51.49817,0.00931,16.18502,-0.01642,-0.09692,-0.00149,0.99516,2020_09_02_16_14_28_836
1,0,0,3.872407,-51.51556,0.00932,16.32297,-0.01643,-0.0913,-0.0014,0.99569,2020_09_02_16_14_28_910
1,0,0,3.83332,-51.53021,0.00933,16.4598,-0.01644,-0.08516,-0.00132,0.99623,2020_09_02_16_14_28_982
0.7832752,0,0,3.806486,-51.54086,0.00934,16.56158,-0.01644,-0.08113,-0.00131,0.99657,2020_09_02_16_14_29_054
0.5715439,0,0,3.770277,-51.55585,0.00936,16.69608,-0.01644,-0.07708,-0.00131,0.99689,2020_09_02_16_14_29_125
0.36064,0,0,3.74286,-51.56781,0.00937,16.796,-0.01644,-0.07498,-0.00131,0.99705,2020_09_02_16_14_29_194
0.1566061,0,0,3.705821,-51.58518,0.00938,16.92789,-0.01644,-0.07351,-0.00132,0.99716,2020_09_02_16_14_29_263
0,0,0,3.678005,-51.59908,0.00939,17.02581,-0.01644,-0.07317,-0.00131,0.99718,2020_09_02_16_14_29_334
0,0,0,3.641638,-51.618,0.0094,17.15516,-0.01645,-0.07308,-0.00128,0.99719,2020_09_02_16_14_29_405
0.15,0,0,3.614377,-51.63177,0.00941,17.25136,-0.01645,-0.07283,-0.00123,0.99721,2020_09_02_16_14_29_474
0.35,0,0,3.577579,-51.64846,0.00942,17.37871,-0.01646,-0.07163,-0.00116,0.99729,2020_09_02_16_14_29_545
0.5000001,0,0,3.549767,-51.65944,0.00943,17.47354,-0.01646,-0.07,-0.00109,0.99741,2020_09_02_16_14_29_613
0.6500001,0,0,3.52182,-51.66895,0.00944,17.56778,-0.01647,-0.06773,-0.00104,0.99757,2020_09_02_16_14_29_680
0.8500001,0,0,3.484362,-51.67918,0.00945,17.69247,-0.01647,-0.06374,-0.00096,0.99783,2020_09_02_16_14_29_750
1,0,0,3.456119,-51.68489,0.00946,17.78525,-0.01647,-0.06003,-0.00089,0.99806,2020_09_02_16_14_29_821
1,0,0,3.4209,-51.6904,0.00947,17.90793,-0.01648,-0.05458,-0.00082,0.99837,2020_09_02_16_14_29_894
1,0,0,3.386875,-51.69432,0.00948,18.02945,-0.01648,-0.04906,-0.00076,0.99866,2020_09_02_16_14_29_965
1,0,0,3.361652,-51.69633,0.00949,18.11982,-0.01649,-0.04495,-0.00071,0.99885,2020_09_02_16_14_30_036
1,0,0,3.328327,-51.69785,0.0095,18.23929,-0.01649,-0.03951,-0.00064,0.99908,2020_09_02_16_14_30_108
1,0,0,3.295335,-51.69807,0.00952,18.35758,-0.01649,-0.03413,-0.00055,0.99928,2020_09_02_16_14_30_183
1,0,0,3.270805,-51.69741,0.00952,18.44553,-0.0165,-0.03012,-0.00049,0.99941,2020_09_02_16_14_30_257
1,0,0,3.238382,-51.69545,0.00953,18.56176,-0.0165,-0.02483,-0.0004,0.99956,2020_09_02_16_14_30_334
0.7577823,0,0,3.208061,-51.69375,0.00954,18.67689,-0.0165,-0.02047,-0.00037,0.99965,2020_09_02_16_14_30_415
0.5320195,0,0,3.177438,-51.69303,0.00956,18.79094,-0.01651,-0.01731,-0.00035,0.99971,2020_09_02_16_14_30_490
0.304651,0,0,3.146446,-51.69358,0.00957,18.90388,-0.01651,-0.01534,-0.00033,0.99975,2020_09_02_16_14_30_566
0.08140722,0,0,3.122845,-51.69504,0.00957,18.98784,-0.01651,-0.01469,-0.00033,0.99976,2020_09_02_16_14_30_640
0.2814072,0,0,3.091595,-51.69683,0.00958,19.09881,-0.01651,-0.01381,-0.00028,0.99977,2020_09_02_16_14_30_718
0.4814073,0,0,3.059802,-51.69702,0.00959,19.20866,-0.01651,-0.01209,-0.00019,0.99979,2020_09_02_16_14_30_792
0.6814072,0,0,3.027751,-51.69519,0.0096,19.31736,-0.01651,-0.00941,-0.0001,0.99982,2020_09_02_16_14_30_866
0.8814073,0,0,2.995503,-51.69114,0.00961,19.42484,-0.01651,-0.00578,-0.00002,0.99985,2020_09_02_16_14_30_944
1,0,0,2.97141,-51.68658,0.00962,19.50463,-0.01651,-0.00246,0.00004,0.99986,2020_09_02_16_14_31_017
1,0,0,2.941402,-51.67916,0.00963,19.60996,-0.01651,0.00228,0.0001,0.99986,2020_09_02_16_14_31_092
1,0,0,2.91218,-51.67071,0.00964,19.71416,-0.01651,0.00704,0.00016,0.99984,2020_09_02_16_14_31_167
0.7631986,0,0,2.884919,-51.66263,0.00965,19.81739,-0.01651,0.01096,0.00017,0.9998,2020_09_02_16_14_31_246
0.5329081,0,0,2.857394,-51.6556,0.00966,19.91971,-0.01652,0.01378,0.00018,0.99977,2020_09_02_16_14_31_323
0.2899447,0,0,2.829483,-51.64993,0.00967,20.02112,-0.01652,0.01547,0.00018,0.99974,2020_09_02_16_14_31_404
0.04892169,0,0,2.80117,-51.64583,0.00968,20.12159,-0.01652,0.01604,0.00018,0.99973,2020_09_02_16_14_31_485
0,0,0,2.773449,-51.64246,0.00969,20.22109,-0.01652,0.01613,0.0002,0.99973,2020_09_02_16_14_31_568
0,0,0,2.746042,-51.63926,0.0097,20.31961,-0.01652,0.01614,0.00023,0.99973,2020_09_02_16_14_31_648
0,0,0,2.718905,-51.63611,0.00971,20.41716,-0.01652,0.01614,0.00025,0.99973,2020_09_02_16_14_31_728
0,0,0,2.692037,-51.63299,0.00972,20.51374,-0.01652,0.01614,0.00026,0.99973,2020_09_02_16_14_31_811
0,0,0,2.665434,-51.6299,0.00972,20.60937,-0.01652,0.01614,0.00027,0.99973,2020_09_02_16_14_31_894
0,0,0,2.639094,-51.62684,0.00973,20.70406,-0.01652,0.01614,0.00027,0.99973,2020_09_02_16_14_31_971
0,0,0,2.613015,-51.62381,0.00974,20.79781,-0.01652,0.01614,0.00027,0.99973,2020_09_02_16_14_32_049
